Asset_ID,Machine_Model,Location,Vibration,Temperature,Pressure,Flow_Rate,Operating_Hours,Health_Status,Remaining_Useful_Life_Hours,Fault_Type
PUMP_0065,Nova-P,Onshore-Terminal-2,3.43,62.9,143.2,243.3,20250,Normal,6095,Shaft Misalignment
PUMP_0019,Titan-X3,Offshore-Platform-A,4.06,69.8,137.9,229.7,4882,Normal,3179,Motor Failure
PUMP_0160,Titan-X2,Offshore-Platform-A,3.62,60.8,136.0,250.3,21769,Normal,3700,Valve Malfunction
PUMP_0197,Hydra-500,Onshore-Terminal-2,3.72,64.7,122.3,217.9,10516,Critical,292,Seal Failure
PUMP_0824,Titan-X2,Onshore-Terminal-1,4.86,62.2,137.5,236.7,23929,Warning,1216,Corrosion / Wear
PUMP_0386,Atlas-7,CPF-1,5.51,60.7,143.8,252.8,26568,Warning,2255,Rotor Imbalance
PUMP_0390,Atlas-7,Onshore-Terminal-1,2.78,69.3,127.0,233.6,24101,Warning,1369,Seal Failure
PUMP_0421,Titan-X3,CPF-1,4.63,64.4,142.6,239.1,21782,Normal,3029,Coupling Failure
PUMP_0804,Titan-X3,CPF-1,3.34,97.2,146.0,245.2,10478,Warning,1283,Overheating
PUMP_0440,Hydra-500,Offshore-Platform-B,3.64,59.0,140.6,263.4,15786,Normal,3676,Valve Malfunction
PUMP_0106,Titan-X2,Onshore-Terminal-2,3.05,62.4,143.8,233.4,8600,Normal,4511,Cavitation
PUMP_0126,Nova-P,CPF-1,2.3,60.9,140.9,246.3,22516,Normal,8506,Normal
PUMP_0408,Atlas-7,Offshore-Platform-A,2.6,61.3,142.9,247.8,9770,Normal,6622,Seal Failure
PUMP_0614,Hydra-500,Offshore-Platform-A,4.12,56.8,133.3,231.1,12920,Warning,2400,Impeller Damage
PUMP_0830,Atlas-7,CPF-1,4.04,68.2,147.0,227.3,10862,Normal,3739,Cavitation
PUMP_0129,Nova-P,Offshore-Platform-B,3.98,61.4,137.0,229.9,19420,Warning,2600,Impeller Damage
PUMP_0145,Titan-X3,Onshore-Terminal-1,5.26,62.5,139.3,249.5,19754,Normal,4537,Rotor Imbalance
PUMP_0261,Titan-X2,Offshore-Platform-B,4.93,65.2,142.2,246.6,8166,Normal,3705,Rotor Imbalance
PUMP_0553,Titan-X3,CPF-1,3.53,67.9,174.7,207.4,22588,Critical,380,Discharge Blockage
PUMP_0325,Titan-X3,Offshore-Platform-B,1.95,60.3,144.2,250.9,13164,Normal,7616,Normal
PUMP_0798,Nova-P,CPF-1,7.83,79.0,145.0,246.4,12769,Warning,910,Bearing Failure
PUMP_0305,Nova-P,Onshore-Terminal-1,5.4,62.7,137.5,239.2,31054,Warning,1727,Corrosion / Wear
PUMP_0082,Nova-P,Onshore-Terminal-1,2.19,56.2,145.9,252.7,16441,Normal,9000,Normal
PUMP_0481,Hydra-500,Onshore-Terminal-2,2.01,54.1,141.7,255.0,13514,Normal,7392,Normal
PUMP_0899,Atlas-7,Offshore-Platform-B,3.79,71.4,144.4,250.2,13346,Warning,2411,Lubrication Failure
PUMP_0644,Nova-P,Offshore-Platform-B,8.77,63.3,145.0,256.5,29395,Warning,844,Rotor Imbalance
PUMP_0495,Hydra-500,Offshore-Platform-A,2.17,60.7,146.7,259.0,27175,Normal,6721,Normal
PUMP_0100,Atlas-7,Offshore-Platform-B,2.41,62.4,137.8,256.3,10093,Normal,4737,Normal
PUMP_0889,Atlas-7,Offshore-Platform-B,9.06,80.5,148.9,249.9,9933,Critical,411,Bearing Failure
PUMP_0798,Nova-P,CPF-1,5.85,72.2,145.6,246.4,26750,Warning,1996,Shaft Misalignment
PUMP_0773,Atlas-7,Offshore-Platform-A,4.11,58.3,146.6,245.3,29246,Normal,5747,Rotor Imbalance
PUMP_0715,Titan-X3,CPF-1,3.72,103.5,127.0,201.2,20779,Critical,354,Motor Failure
PUMP_0068,Hydra-500,Offshore-Platform-A,2.94,63.8,133.7,232.5,21617,Normal,3900,Suction Blockage
PUMP_0159,Nova-P,Offshore-Platform-B,3.21,62.0,144.9,246.5,26913,Normal,5732,Coupling Failure
PUMP_0617,Hydra-500,Offshore-Platform-B,6.03,63.4,135.6,236.8,7595,Warning,1457,Coupling Failure
PUMP_0211,Hydra-500,Onshore-Terminal-1,2.0,57.1,147.3,245.9,19165,Normal,6508,Normal
PUMP_0133,Atlas-7,Onshore-Terminal-1,2.97,83.0,140.6,244.5,1005,Warning,2491,Overheating
PUMP_0730,Titan-X2,CPF-1,3.76,62.3,166.0,222.4,27626,Warning,1753,Discharge Blockage
PUMP_0857,Hydra-500,Offshore-Platform-A,2.87,57.6,148.9,248.4,2587,Normal,8967,Valve Malfunction
PUMP_0197,Hydra-500,Onshore-Terminal-2,2.6,66.4,141.7,251.1,20521,Normal,7948,Normal
PUMP_0373,Nova-P,Onshore-Terminal-2,5.01,69.2,142.9,246.6,25146,Warning,2600,Lubrication Failure
PUMP_0109,Nova-P,Onshore-Terminal-1,1.79,54.6,143.2,243.1,24471,Normal,8649,Normal
PUMP_0435,Nova-P,Offshore-Platform-B,4.28,58.0,128.2,222.6,26311,Warning,1217,Impeller Damage
PUMP_0875,Titan-X2,Onshore-Terminal-1,5.91,60.1,141.5,242.5,3325,Warning,2412,Coupling Failure
PUMP_0262,Atlas-7,Offshore-Platform-B,3.53,66.0,166.2,206.4,21138,Critical,359,Discharge Blockage
PUMP_0754,Titan-X3,Offshore-Platform-B,3.17,80.0,131.6,226.2,4722,Warning,2326,Motor Failure
PUMP_0636,Titan-X2,CPF-1,2.15,63.0,145.9,248.3,10444,Normal,7828,Corrosion / Wear
PUMP_0667,Nova-P,Onshore-Terminal-2,4.46,58.2,137.7,240.5,17029,Warning,2041,Corrosion / Wear
PUMP_0590,Titan-X3,Offshore-Platform-B,3.68,63.1,147.9,253.4,3648,Normal,5723,Shaft Misalignment
PUMP_0016,Titan-X2,Offshore-Platform-B,4.15,62.5,149.7,255.8,26836,Critical,413,Valve Malfunction
PUMP_0823,Atlas-7,Onshore-Terminal-1,3.83,56.8,133.6,238.9,19456,Normal,3163,Impeller Damage
PUMP_0380,Hydra-500,Onshore-Terminal-2,2.05,58.1,147.9,251.7,2854,Normal,8820,Normal
PUMP_0374,Hydra-500,Onshore-Terminal-1,7.72,62.0,142.6,251.7,22377,Warning,1355,Rotor Imbalance
PUMP_0823,Atlas-7,Onshore-Terminal-1,4.54,63.0,145.5,246.2,17127,Normal,4425,Rotor Imbalance
PUMP_0438,Titan-X3,Offshore-Platform-A,3.14,85.7,132.3,216.0,22556,Warning,2006,Motor Failure
PUMP_0052,Atlas-7,Offshore-Platform-A,2.84,100.2,141.2,235.0,22383,Warning,778,Overheating
PUMP_0219,Nova-P,Onshore-Terminal-1,4.11,63.6,150.8,245.9,3756,Normal,5008,Bearing Failure
PUMP_0347,Titan-X3,Onshore-Terminal-2,6.13,68.2,131.9,245.5,27554,Warning,1043,Coupling Failure
PUMP_0857,Hydra-500,Offshore-Platform-A,2.95,62.3,136.6,233.1,26208,Warning,2038,Seal Failure
PUMP_0651,Nova-P,Offshore-Platform-A,4.81,57.9,140.8,219.0,24431,Warning,1080,Cavitation
PUMP_0303,Atlas-7,Onshore-Terminal-2,3.22,65.1,155.8,228.0,13390,Normal,3852,Discharge Blockage
PUMP_0844,Atlas-7,CPF-1,4.49,63.1,132.6,216.1,29003,Warning,2240,Suction Blockage
PUMP_0657,Titan-X2,Onshore-Terminal-2,2.01,58.5,135.3,236.8,10960,Normal,5323,Seal Failure
PUMP_0750,Atlas-7,Onshore-Terminal-2,4.52,65.6,122.3,207.9,28774,Warning,1060,Suction Blockage
PUMP_0168,Atlas-7,Onshore-Terminal-1,5.27,61.4,133.5,242.5,19767,Warning,1290,Corrosion / Wear
PUMP_0713,Titan-X2,Onshore-Terminal-1,2.58,65.0,140.3,241.3,17522,Normal,5535,Impeller Damage
PUMP_0064,Titan-X3,Offshore-Platform-A,4.32,62.4,132.0,230.3,2675,Warning,1673,Cavitation
PUMP_0519,Nova-P,Onshore-Terminal-2,2.8,59.7,142.8,243.2,24000,Normal,6644,Normal
PUMP_0026,Titan-X2,Onshore-Terminal-2,2.87,83.9,138.8,243.9,12793,Normal,3308,Overheating
PUMP_0866,Titan-X2,Onshore-Terminal-2,9.19,72.2,148.6,238.3,4596,Critical,509,Shaft Misalignment
PUMP_0741,Titan-X3,Onshore-Terminal-1,2.42,51.2,143.0,245.5,18036,Normal,7943,Normal
PUMP_0173,Titan-X2,Onshore-Terminal-1,5.15,61.3,135.7,239.1,30003,Warning,1989,Coupling Failure
PUMP_0584,Atlas-7,CPF-1,2.86,57.0,143.4,253.5,1262,Normal,6341,Normal
PUMP_0527,Titan-X3,Onshore-Terminal-1,2.73,62.2,146.1,247.8,10628,Normal,9000,Normal
PUMP_0457,Atlas-7,Offshore-Platform-A,7.28,74.3,149.2,244.1,10616,Warning,1260,Bearing Failure
PUMP_0270,Nova-P,Onshore-Terminal-2,7.64,71.4,147.6,244.4,26195,Critical,590,Bearing Failure
PUMP_0429,Atlas-7,Onshore-Terminal-1,2.19,59.7,143.9,254.4,26080,Normal,9000,Normal
PUMP_0437,Nova-P,Onshore-Terminal-1,6.98,77.6,146.8,245.8,7936,Warning,1126,Bearing Failure
PUMP_0531,Nova-P,Offshore-Platform-B,4.45,72.9,144.5,246.1,28135,Normal,3858,Lubrication Failure
PUMP_0339,Hydra-500,Offshore-Platform-A,3.6,97.0,122.2,206.6,18087,Critical,569,Motor Failure
PUMP_0047,Nova-P,Onshore-Terminal-2,9.19,62.4,143.9,248.1,16078,Critical,390,Rotor Imbalance
PUMP_0126,Nova-P,CPF-1,7.68,73.9,147.7,246.0,28829,Warning,751,Shaft Misalignment
PUMP_0451,Titan-X3,CPF-1,4.6,65.7,167.1,214.1,13404,Warning,887,Discharge Blockage
PUMP_0004,Nova-P,Onshore-Terminal-2,4.86,62.1,136.5,210.8,12519,Warning,600,Cavitation
PUMP_0321,Hydra-500,Onshore-Terminal-1,4.53,61.0,144.3,250.2,29405,Normal,3259,Lubrication Failure
PUMP_0822,Titan-X2,Onshore-Terminal-1,3.68,73.0,173.5,204.8,28482,Critical,178,Discharge Blockage
PUMP_0064,Titan-X3,Offshore-Platform-A,3.02,73.0,140.6,247.5,27969,Normal,6133,Lubrication Failure
PUMP_0100,Atlas-7,Offshore-Platform-B,5.02,73.5,142.8,246.4,20016,Warning,1679,Lubrication Failure
PUMP_0824,Titan-X2,Onshore-Terminal-1,4.17,70.3,177.4,194.0,1908,Critical,224,Discharge Blockage
PUMP_0366,Nova-P,CPF-1,3.05,71.1,160.0,228.4,16634,Warning,2408,Discharge Blockage
PUMP_0134,Nova-P,Offshore-Platform-A,3.6,62.0,132.6,227.7,1500,Normal,3309,Cavitation
PUMP_0530,Titan-X3,Onshore-Terminal-1,2.5,59.2,144.1,248.9,19015,Normal,6909,Normal
PUMP_0392,Atlas-7,Onshore-Terminal-2,4.1,67.2,145.2,252.8,17407,Normal,3759,Lubrication Failure
PUMP_0531,Nova-P,Offshore-Platform-B,4.95,68.0,137.6,252.0,23385,Warning,1572,Lubrication Failure
PUMP_0223,Titan-X2,Offshore-Platform-A,3.98,67.9,163.9,210.7,19286,Warning,720,Discharge Blockage
PUMP_0397,Atlas-7,Offshore-Platform-A,3.01,53.8,145.2,238.6,10082,Normal,6511,Cavitation
PUMP_0349,Atlas-7,Offshore-Platform-A,2.16,55.6,141.7,255.2,25357,Normal,9000,Normal
PUMP_0664,Hydra-500,Onshore-Terminal-2,4.15,67.3,169.7,206.0,7510,Warning,701,Discharge Blockage
PUMP_0183,Nova-P,Onshore-Terminal-2,2.97,59.7,144.4,252.7,13246,Normal,7104,Normal
PUMP_0176,Nova-P,CPF-1,8.1,57.0,145.4,255.4,30463,Warning,1091,Rotor Imbalance
PUMP_0614,Hydra-500,Offshore-Platform-A,3.86,66.8,162.8,229.0,5363,Warning,1612,Discharge Blockage
PUMP_0311,Titan-X2,Onshore-Terminal-1,2.16,53.5,142.0,250.2,28307,Normal,9000,Normal
PUMP_0624,Nova-P,CPF-1,4.34,60.7,123.2,213.1,27975,Warning,1376,Cavitation
PUMP_0040,Titan-X2,Offshore-Platform-B,5.83,64.6,124.3,212.4,30102,Critical,532,Impeller Damage
PUMP_0645,Titan-X2,Offshore-Platform-A,3.82,67.9,164.0,213.8,13690,Warning,1314,Discharge Blockage
PUMP_0145,Titan-X3,Onshore-Terminal-1,3.11,57.7,142.4,253.5,20034,Normal,7935,Normal
PUMP_0798,Nova-P,CPF-1,6.05,72.0,143.8,251.7,14018,Warning,1886,Bearing Failure
PUMP_0304,Titan-X3,Onshore-Terminal-1,6.26,74.0,144.6,248.9,13968,Warning,1677,Bearing Failure
PUMP_0362,Titan-X3,Onshore-Terminal-2,7.92,71.7,141.9,241.0,12896,Critical,546,Shaft Misalignment
PUMP_0051,Titan-X2,CPF-1,2.11,57.5,142.1,250.5,13045,Normal,8363,Normal
PUMP_0691,Titan-X3,Onshore-Terminal-1,3.49,62.8,134.9,230.0,8645,Normal,4649,Suction Blockage
PUMP_0886,Titan-X2,Offshore-Platform-A,2.23,61.2,143.3,246.0,26469,Normal,8437,Normal
PUMP_0223,Titan-X2,Offshore-Platform-A,3.5,66.6,162.8,218.7,8731,Warning,1554,Discharge Blockage
PUMP_0233,Atlas-7,Onshore-Terminal-1,5.93,69.4,142.5,248.0,26259,Warning,2115,Bearing Failure
PUMP_0663,Atlas-7,Offshore-Platform-A,2.26,56.8,142.9,250.3,29674,Normal,8486,Normal
PUMP_0601,Titan-X2,Offshore-Platform-B,7.84,71.5,143.2,239.2,24561,Warning,621,Shaft Misalignment
PUMP_0121,Nova-P,CPF-1,3.25,64.2,135.2,237.2,8356,Normal,4093,Suction Blockage
PUMP_0110,Titan-X2,Offshore-Platform-B,3.59,64.2,125.3,231.6,17439,Warning,1974,Seal Failure
PUMP_0239,Hydra-500,Onshore-Terminal-1,1.63,61.8,144.4,250.1,1701,Normal,7998,Normal
PUMP_0253,Atlas-7,Offshore-Platform-B,3.73,59.5,137.4,248.5,29878,Normal,2969,Valve Malfunction
PUMP_0744,Hydra-500,Offshore-Platform-B,3.83,74.2,161.3,229.0,5891,Warning,2055,Discharge Blockage
PUMP_0148,Hydra-500,Onshore-Terminal-1,2.44,64.6,142.6,246.8,19356,Normal,6200,Normal
PUMP_0070,Nova-P,CPF-1,5.51,62.4,127.0,218.2,13892,Warning,762,Impeller Damage
PUMP_0267,Nova-P,CPF-1,4.12,62.4,135.3,224.0,17697,Warning,1688,Cavitation
PUMP_0352,Atlas-7,Offshore-Platform-B,5.27,62.5,142.3,246.3,24131,Normal,4010,Shaft Misalignment
PUMP_0151,Titan-X3,Offshore-Platform-B,4.65,72.9,149.1,240.2,27781,Warning,1821,Lubrication Failure
PUMP_0626,Hydra-500,CPF-1,2.63,65.6,145.3,245.5,27744,Normal,5844,Normal
PUMP_0137,Titan-X2,Onshore-Terminal-2,2.46,56.9,135.9,237.6,26125,Normal,8252,Suction Blockage
PUMP_0430,Titan-X2,Offshore-Platform-A,2.74,59.2,156.5,230.1,4205,Normal,2600,Discharge Blockage
PUMP_0081,Titan-X3,Offshore-Platform-B,2.62,71.7,144.3,253.2,23093,Normal,6190,Overheating
PUMP_0028,Titan-X3,Offshore-Platform-A,1.89,61.3,146.7,247.7,20558,Normal,6896,Normal
PUMP_0898,Atlas-7,CPF-1,4.14,69.6,140.7,248.5,4059,Normal,5297,Bearing Failure
PUMP_0447,Hydra-500,Onshore-Terminal-2,3.71,101.7,116.3,191.8,3314,Critical,330,Motor Failure
PUMP_0346,Hydra-500,Onshore-Terminal-2,4.19,56.6,133.8,258.6,13396,Warning,1456,Valve Malfunction
PUMP_0015,Titan-X2,Offshore-Platform-B,7.69,75.3,149.3,248.9,13266,Critical,566,Shaft Misalignment
PUMP_0022,Hydra-500,Offshore-Platform-B,4.01,56.2,133.6,234.2,4802,Warning,2387,Impeller Damage
PUMP_0042,Titan-X2,Offshore-Platform-B,4.07,66.5,136.7,253.7,1040,Warning,1043,Valve Malfunction
PUMP_0528,Atlas-7,Onshore-Terminal-2,1.75,58.7,142.4,257.2,21577,Normal,7823,Normal
PUMP_0296,Nova-P,Onshore-Terminal-1,2.56,63.1,137.3,239.4,3920,Normal,3900,Seal Failure
PUMP_0046,Titan-X3,CPF-1,7.57,64.2,134.0,237.7,21938,Warning,647,Coupling Failure
PUMP_0026,Titan-X2,Onshore-Terminal-2,5.67,72.0,143.2,247.9,19343,Critical,487,Lubrication Failure
PUMP_0625,Titan-X2,Onshore-Terminal-1,8.32,58.9,145.4,249.0,17652,Warning,954,Rotor Imbalance
PUMP_0176,Nova-P,CPF-1,5.37,57.1,140.4,241.4,11182,Warning,2375,Coupling Failure
PUMP_0044,Hydra-500,Offshore-Platform-B,7.52,59.1,139.0,233.6,27048,Critical,429,Coupling Failure
PUMP_0186,Nova-P,Onshore-Terminal-2,6.55,63.8,133.8,237.4,21494,Warning,1634,Coupling Failure
PUMP_0349,Atlas-7,Offshore-Platform-A,1.74,57.1,144.2,252.3,16889,Normal,7588,Normal
PUMP_0472,Titan-X3,Offshore-Platform-A,4.38,57.5,132.6,233.1,7681,Warning,2299,Impeller Damage
PUMP_0783,Atlas-7,CPF-1,2.86,74.3,147.3,249.1,28396,Normal,3470,Overheating
PUMP_0026,Titan-X2,Onshore-Terminal-2,4.89,60.3,145.4,253.2,11882,Critical,20,Valve Malfunction
PUMP_0226,Hydra-500,Onshore-Terminal-2,3.0,70.6,159.1,234.6,7642,Warning,2600,Discharge Blockage
PUMP_0596,Titan-X3,Offshore-Platform-B,5.05,61.7,130.4,222.0,11571,Warning,1521,Cavitation
PUMP_0175,Titan-X2,Offshore-Platform-B,4.8,74.2,142.5,245.3,29839,Warning,1780,Lubrication Failure
PUMP_0798,Nova-P,CPF-1,3.29,58.2,126.3,228.9,12664,Warning,1350,Seal Failure
PUMP_0627,Hydra-500,Offshore-Platform-A,4.2,63.6,147.5,247.7,10124,Normal,5785,Shaft Misalignment
PUMP_0202,Titan-X3,Offshore-Platform-B,1.91,62.7,144.0,244.8,28412,Normal,8452,Normal
PUMP_0543,Atlas-7,Onshore-Terminal-2,3.4,59.1,142.7,248.3,6583,Normal,8011,Shaft Misalignment
PUMP_0191,Titan-X2,Offshore-Platform-B,3.29,64.0,138.5,225.8,7432,Warning,1572,Cavitation
PUMP_0397,Atlas-7,Offshore-Platform-A,2.58,64.0,147.3,251.6,5241,Normal,7054,Bearing Failure
PUMP_0634,Hydra-500,CPF-1,4.45,64.4,141.6,245.2,2114,Normal,4226,Bearing Failure
PUMP_0257,Titan-X2,CPF-1,3.3,64.6,146.4,246.6,27576,Normal,4171,Lubrication Failure
PUMP_0645,Titan-X2,Offshore-Platform-A,5.7,65.9,142.0,235.2,4369,Warning,1345,Coupling Failure
PUMP_0094,Hydra-500,Offshore-Platform-B,5.11,58.7,150.4,252.4,21908,Critical,408,Valve Malfunction
PUMP_0443,Atlas-7,CPF-1,2.66,60.2,146.9,248.5,18032,Normal,6630,Normal
PUMP_0306,Atlas-7,Onshore-Terminal-2,3.32,102.9,143.4,240.3,16390,Critical,517,Overheating
PUMP_0136,Hydra-500,Onshore-Terminal-1,4.32,96.5,123.5,208.1,16941,Warning,635,Motor Failure
PUMP_0792,Nova-P,Onshore-Terminal-2,2.64,64.5,143.6,246.2,20185,Normal,7815,Normal
PUMP_0317,Titan-X2,Offshore-Platform-B,8.26,62.0,140.9,251.1,17072,Warning,1432,Rotor Imbalance
PUMP_0288,Nova-P,Offshore-Platform-B,3.47,54.7,137.4,247.9,12389,Normal,3115,Corrosion / Wear
PUMP_0199,Hydra-500,CPF-1,2.93,65.1,130.7,231.3,14413,Normal,3891,Suction Blockage
PUMP_0464,Nova-P,Offshore-Platform-A,2.33,56.0,142.5,242.6,29255,Normal,7257,Normal
PUMP_0830,Atlas-7,CPF-1,3.49,61.0,133.9,235.8,21152,Warning,2272,Impeller Damage
PUMP_0837,Titan-X3,Offshore-Platform-B,3.71,100.3,142.8,242.7,9915,Critical,459,Overheating
PUMP_0391,Titan-X2,Offshore-Platform-A,4.07,61.1,142.9,251.1,27424,Normal,5468,Rotor Imbalance
PUMP_0591,Titan-X3,Offshore-Platform-A,3.33,67.1,146.6,251.0,4195,Normal,4693,Lubrication Failure
PUMP_0682,Atlas-7,Offshore-Platform-A,7.92,73.6,144.7,246.8,15248,Critical,370,Shaft Misalignment
PUMP_0221,Atlas-7,CPF-1,3.99,59.3,145.6,245.0,16855,Normal,6244,Coupling Failure
PUMP_0163,Nova-P,CPF-1,4.62,61.8,130.5,211.0,6137,Warning,907,Cavitation
PUMP_0560,Titan-X3,Offshore-Platform-B,2.63,88.5,146.5,247.7,26476,Warning,1822,Overheating
PUMP_0448,Titan-X3,Onshore-Terminal-1,4.38,69.0,168.9,207.0,23018,Critical,369,Discharge Blockage
PUMP_0539,Nova-P,Offshore-Platform-A,6.94,56.4,143.9,245.5,11304,Warning,1796,Rotor Imbalance
PUMP_0742,Titan-X2,CPF-1,1.87,60.5,138.1,231.2,16893,Warning,2435,Seal Failure
PUMP_0001,Atlas-7,CPF-1,4.67,64.0,137.5,241.9,13908,Warning,1326,Corrosion / Wear
PUMP_0207,Titan-X2,Offshore-Platform-A,4.68,63.4,132.0,226.9,11453,Warning,1907,Cavitation
PUMP_0667,Nova-P,Onshore-Terminal-2,4.08,76.2,166.8,213.6,5680,Warning,600,Discharge Blockage
PUMP_0883,Nova-P,CPF-1,3.56,60.4,141.7,253.3,3176,Normal,6934,Shaft Misalignment
PUMP_0832,Hydra-500,Onshore-Terminal-2,3.3,80.9,131.0,229.8,16582,Warning,2600,Motor Failure
PUMP_0170,Atlas-7,CPF-1,2.07,62.3,142.6,248.3,10873,Normal,6873,Normal
PUMP_0190,Hydra-500,CPF-1,4.66,60.5,130.2,235.9,22974,Critical,593,Corrosion / Wear
PUMP_0478,Atlas-7,Onshore-Terminal-1,6.35,58.2,135.4,237.9,19960,Warning,1075,Coupling Failure
PUMP_0750,Atlas-7,Onshore-Terminal-2,6.93,74.8,146.4,238.9,24284,Warning,1252,Bearing Failure
PUMP_0138,Atlas-7,CPF-1,2.93,64.0,162.6,227.1,3310,Warning,1629,Discharge Blockage
PUMP_0347,Titan-X3,Onshore-Terminal-2,3.86,66.5,141.2,250.9,28645,Normal,6204,Lubrication Failure
PUMP_0318,Titan-X2,Onshore-Terminal-1,4.06,68.8,149.0,255.1,873,Normal,2600,Lubrication Failure
PUMP_0445,Nova-P,CPF-1,3.21,83.1,131.2,223.8,14721,Warning,2600,Motor Failure
PUMP_0319,Titan-X3,Onshore-Terminal-2,3.34,62.1,136.5,239.9,22446,Normal,5245,Suction Blockage
PUMP_0229,Nova-P,Offshore-Platform-B,5.71,67.5,131.5,234.5,20075,Critical,560,Corrosion / Wear
PUMP_0757,Titan-X2,Onshore-Terminal-2,3.33,74.0,166.7,215.4,27664,Warning,600,Discharge Blockage
PUMP_0818,Atlas-7,Offshore-Platform-A,4.36,54.2,140.7,241.0,7301,Normal,3490,Impeller Damage
PUMP_0619,Atlas-7,Offshore-Platform-B,2.49,57.9,146.5,245.9,22760,Normal,6058,Normal
PUMP_0678,Atlas-7,Onshore-Terminal-1,3.85,55.1,130.4,220.6,27420,Warning,1564,Impeller Damage
PUMP_0230,Atlas-7,Onshore-Terminal-1,2.17,57.4,144.4,249.7,10453,Normal,7824,Normal
PUMP_0286,Titan-X3,Offshore-Platform-A,2.97,62.4,136.1,231.7,21798,Warning,2306,Seal Failure
PUMP_0229,Nova-P,Offshore-Platform-B,2.78,62.1,125.6,227.4,28196,Warning,1526,Seal Failure
PUMP_0688,Nova-P,CPF-1,2.08,57.2,143.3,243.5,22411,Normal,8169,Normal
PUMP_0066,Hydra-500,Offshore-Platform-B,2.55,61.4,147.4,250.7,18257,Normal,7494,Normal
PUMP_0204,Titan-X2,CPF-1,5.0,54.3,132.0,222.2,7583,Warning,1322,Impeller Damage
PUMP_0739,Titan-X2,CPF-1,4.74,73.8,143.3,251.8,1965,Warning,1325,Lubrication Failure
PUMP_0798,Nova-P,CPF-1,3.25,67.2,163.3,225.2,18682,Warning,1817,Discharge Blockage
PUMP_0230,Atlas-7,Onshore-Terminal-1,3.14,63.4,131.5,236.8,13762,Normal,4254,Suction Blockage
PUMP_0862,Titan-X3,Offshore-Platform-B,3.18,87.9,127.3,213.1,21352,Warning,1356,Motor Failure
PUMP_0720,Nova-P,Onshore-Terminal-2,3.53,79.9,146.0,245.9,11794,Warning,2568,Overheating
PUMP_0590,Titan-X3,Offshore-Platform-B,4.81,71.3,133.2,235.1,21100,Critical,511,Corrosion / Wear
PUMP_0225,Titan-X2,Onshore-Terminal-2,4.45,60.6,135.8,247.8,17213,Normal,5166,Coupling Failure
PUMP_0810,Titan-X3,Offshore-Platform-A,2.25,61.5,145.6,258.1,21294,Normal,6897,Normal
PUMP_0768,Nova-P,Onshore-Terminal-1,1.8,64.0,143.1,248.5,28988,Normal,7461,Normal
PUMP_0289,Nova-P,Offshore-Platform-B,4.07,70.2,147.5,251.8,29077,Warning,1601,Lubrication Failure
PUMP_0467,Atlas-7,Offshore-Platform-A,3.56,65.2,160.0,225.9,20999,Warning,2131,Discharge Blockage
PUMP_0021,Nova-P,Onshore-Terminal-2,2.49,60.5,142.1,246.4,5954,Normal,6016,Suction Blockage
PUMP_0604,Atlas-7,Offshore-Platform-A,3.14,62.1,135.7,233.5,14097,Warning,2600,Seal Failure
PUMP_0268,Hydra-500,Offshore-Platform-A,4.09,69.7,170.3,211.8,18026,Warning,649,Discharge Blockage
PUMP_0619,Atlas-7,Offshore-Platform-B,2.86,82.4,131.4,222.1,23346,Warning,2174,Motor Failure
PUMP_0862,Titan-X3,Offshore-Platform-B,8.71,75.2,146.5,230.8,29196,Critical,271,Bearing Failure
PUMP_0044,Hydra-500,Offshore-Platform-B,2.64,102.7,143.2,241.3,22036,Warning,1380,Overheating
PUMP_0586,Titan-X3,Onshore-Terminal-2,4.74,59.7,125.0,212.9,27350,Warning,954,Suction Blockage
PUMP_0276,Nova-P,Offshore-Platform-A,3.1,74.0,145.7,247.3,16574,Normal,4173,Overheating
PUMP_0752,Atlas-7,CPF-1,3.49,65.0,127.9,222.6,3439,Warning,600,Seal Failure
PUMP_0681,Titan-X2,Offshore-Platform-A,5.77,73.0,147.8,251.0,19571,Warning,2369,Bearing Failure
PUMP_0723,Titan-X3,Onshore-Terminal-2,3.58,61.5,143.7,250.9,10246,Normal,5895,Bearing Failure
PUMP_0531,Nova-P,Offshore-Platform-B,2.23,63.4,144.1,256.3,16400,Normal,7698,Normal
PUMP_0171,Atlas-7,Onshore-Terminal-1,3.47,61.8,147.5,237.8,7576,Normal,3975,Discharge Blockage
PUMP_0199,Hydra-500,CPF-1,4.93,61.3,143.4,240.1,2325,Warning,2400,Coupling Failure
PUMP_0611,Titan-X3,Offshore-Platform-A,4.32,63.7,131.3,239.2,28911,Warning,1386,Corrosion / Wear
PUMP_0003,Titan-X2,Offshore-Platform-A,3.37,70.6,164.4,224.8,20167,Warning,1661,Discharge Blockage
PUMP_0735,Hydra-500,Offshore-Platform-B,3.07,59.6,156.0,232.6,26757,Normal,2813,Discharge Blockage
PUMP_0382,Titan-X3,Onshore-Terminal-1,3.84,61.4,137.9,239.8,24183,Warning,2355,Corrosion / Wear
PUMP_0625,Titan-X2,Onshore-Terminal-1,2.19,57.9,148.6,248.8,13694,Normal,5579,Normal
PUMP_0112,Titan-X2,Onshore-Terminal-1,4.48,73.0,170.1,204.2,18013,Critical,503,Discharge Blockage
PUMP_0612,Nova-P,Offshore-Platform-A,2.97,62.5,130.5,230.6,23173,Warning,2186,Seal Failure
